code,name,roe,net_profit_ratio,gross_profit_rate,eps,bips,arturnover,inventory_turnover,currentasset_turnover,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,beat
600792,云煤能源,1.48,3.76,10.9433,0.0519,1.3789,1.7654,2.8311,0.5423,28.0767,1735.7955,3.2355,-3.6511,2500.0,3.2028,1.579,1.2709,24.9259,399.1191,64.9577,35.0423,-0.0202,-0.0051,-0.5242,-0.0144,-1.6692,0
600794,保税科技,2.19,7.04,11.9936,0.0401,0.5691,12.9483,2.6746,0.379,268.9128,57.2837,8.4699,2.2728,55.642,11.7516,3.6728,3.3965,205.1537,1922.0379,72.9923,27.0077,0.3386,0.0671,4.2514,0.2486,46.5748,0
600795,国电电力,3.08,5.5,18.8261,0.0858,1.5602,1.9339,7.5764,0.7919,21.4484,820.2067,1.8594,-5.0148,-330.7692,2.8944,0.4447,0.4072,11.3208,314.1621,35.1273,64.8727,0.2174,0.0194,2.0496,0.0298,7.1905,1
600801,华新水泥,3.01,11.86,32.6919,0.3502,2.9521,6.8728,1.6827,0.418,60.7964,111.6795,12.669,21.9769,105.8824,13.1232,1.3069,1.0719,74.3243,3060.1498,59.9556,40.0444,0.0465,0.0065,0.3579,0.0162,2.5996,0
600802,福建水泥,2.29,6.59,16.0972,0.0889,1.3491,594.9675,2.9707,0.8654,43.1541,-60.9469,25.5597,18.6111,-54.3147,29.0833,0.2653,0.1945,10.6871,389.225,40.58,59.42,0.0433,0.0058,0.8317,0.0098,1.1074,0
600803,新奥股份,5.18,2.33,15.2206,0.2117,9.0829,5.95,10.94,0.8559,1525.7811,3299.348,291.4368,348.1128,340.0,23.1915,0.6578,0.613,20.615,1565.1924,36.5824,63.4176,0.0188,0.0044,0.2645,0.007,1.0836,0
600804,鹏博士,2.88,2.27,33.3735,0.0186,0.8177,2.2793,53.7038,0.349,-12.3103,-68.8776,21.3114,-21.0084,-50.0,21.0005,0.5198,0.5177,17.0881,124.2051,7.9509,92.0491,0.2582,0.024,12.1095,0.0261,4.2006,0
600808,马钢股份,5.05,6.32,12.2731,0.1961,3.1017,19.9238,1.6832,0.6002,47.3827,276.6165,9.5065,4.3356,300.4082,9.4508,0.8861,0.5912,12.3835,865.012,39.5624,60.4376,0.0919,0.0254,1.337,0.042,4.6222,1
600809,山西汾酒,18.23,29.76,73.5354,2.5037,8.4128,3260.0039,0.3176,0.4335,77.1098,76.8994,38.2487,46.9787,76.7409,37.8926,1.8693,1.2606,51.96,-28509.2631,55.7613,44.2387,0.0336,0.0112,0.1128,0.0253,2.5564,1
600810,神马股份,5.81,11.53,23.1854,0.3758,3.2594,2.4026,2.537,0.2526,9.128,1135.0778,48.5616,52.8399,900.0,74.9451,1.143,1.0666,69.9715,476.4815,29.7014,70.2986,0.0896,0.012,0.7257,0.0171,2.4089,0
600811,东方集团,0.86,6.01,4.1383,0.0498,0.8291,12.6006,0.3399,0.1371,13.107,-14.6879,-0.1275,-3.9668,-18.5185,0.0048,1.286,0.79,32.5046,176.845,47.1056,52.8944,0.0702,0.0047,1.1107,0.0089,1.2598,0
600814,杭州解百,4.72,22.78,79.9569,0.1917,0.8417,17.1846,2.6303,0.138,-44.237,1100.1573,11.3215,36.014,-271528.5714,12.9375,1.9587,1.9381,142.7308,-2984.2344,54.3689,45.6311,-0.0414,-0.0034,-0.1096,-0.0074,-1.1261,1
600815,厦工股份,1.02,3.05,11.5637,0.008,0.263,0.6314,0.5162,0.1792,92.9411,44.0149,3.7516,-9.8878,19.0476,3.0428,2.4729,1.7545,44.7862,-1098.8097,46.0506,53.9494,-0.1477,-0.0205,-3.0953,-0.038,-6.6851,0
600817,宇通重工,5.05,10.82,29.3506,0.1795,1.6586,1.8481,2.1755,0.2774,4257.7219,8951.9891,1316.5698,1946.1568,4074.4186,1680.2796,1.6289,1.4879,76.5864,-2045.2047,46.9602,53.0398,-0.2654,-0.0538,-2.0218,-0.1015,-12.0204,0
600820,隧道股份,1.4,3.55,12.3587,0.1045,2.9411,0.6161,13.1968,0.1677,51.1635,25.1316,7.4775,24.6732,25.0,5.962,0.9409,0.9303,22.4102,209.2069,22.9508,77.0492,-0.738,-0.0617,-20.8242,-0.08,-11.6405,0
600823,世茂股份,0.89,6.4,38.7136,0.0629,0.9829,0.973,0.0359,0.0411,31.371,6.0898,4.625,15.4481,0.0,2.9662,1.2247,0.3657,19.3479,1099.3368,33.5161,66.4839,-0.329,-0.0081,-2.3465,-0.0121,-1.6464,0
600824,益民集团,1.52,13.25,40.6673,0.0385,0.2908,3.5516,0.4418,0.1992,23.7487,1424.3564,7.5364,10.9564,1850.0,7.5568,2.5608,1.8006,69.3915,1162.9018,76.4698,23.5302,-0.3776,-0.0327,-2.842,-0.1391,-18.8481,1
600827,百联股份,1.54,2.63,25.5826,0.1528,5.7945,15.3521,2.464,0.4829,5.1109,1217.0379,-1.2078,4.1918,1400.0,-0.0071,0.9341,0.8018,71.7758,2765.758,36.2284,63.7716,0.09,0.0162,2.3048,0.0255,4.0888,1
600828,茂业商业,3.12,17.51,60.0525,0.1223,0.6988,23.6779,0.4547,0.4644,58.8916,199.7563,-6.3117,14.7231,178.1818,0.2035,0.4053,0.2361,8.9826,355.4239,34.3297,65.6703,0.1886,0.0107,1.0362,0.0163,3.6256,0
600829,人民同泰,1.96,1.85,9.6245,0.069,3.7285,0.6063,1.9024,0.3965,15.3457,-17.4813,7.2075,7.0134,-17.1669,7.2265,1.4604,1.2071,10.1989,474.5846,34.3581,65.6419,-0.1242,-0.0454,-6.7399,-0.0692,-7.3046,0
600830,香溢融通,0.93,58.98,86.2076,0.0431,0.0732,1.8146,6.0562,0.0329,61.2388,164.3592,-0.4062,11.4937,258.3333,-0.8799,4.6105,4.606,333.5309,-2830.4951,82.351,17.649,-8.3741,-0.0846,-9.526,-0.4795,-136.197,1
600833,第一医药,1.35,3.04,17.5052,0.045,1.4811,2.6353,1.302,0.4258,-34.1899,-46.0664,0.1378,-15.7882,-45.988,0.1391,1.7674,1.2336,87.3592,-117.8187,59.9854,40.0146,0.0498,0.0132,1.6377,0.033,4.327,0
600834,申通地铁,0.95,20.25,23.8764,0.031,0.1531,13.9236,4.1652,0.2193,2.4347,-35.3401,3.252,2.3278,-30.3749,3.065,0.523,0.5007,40.0116,1600.9085,54.4033,45.5967,-0.1954,-0.005,-0.9542,-0.0109,-2.1712,1
600835,上海机电,2.06,5.41,16.9911,0.2464,4.5527,1.5107,0.4024,0.1561,51.6741,156.5624,6.877,7.8702,177.7778,6.188,1.3999,0.9348,48.2842,-944.0009,40.426,59.574,-0.3119,-0.0397,-3.779,-0.0667,-6.7819,0
600836,上海易连,0.69,2.78,23.3467,0.0106,0.3838,1.201,1.5904,0.2199,-81.7258,-97.0698,1.8119,0.3966,-96.8481,1.4958,1.274,1.1447,37.8677,237.5777,50.0044,49.9956,-0.2032,-0.0241,-6.8387,-0.0482,-5.3861,1
600838,上海九百,1.32,61.91,25.6294,0.0441,0.0713,1.809,1.249,0.1176,39.5675,102.0048,2.3341,4.4733,101.8265,2.3341,4.3695,4.049,360.3405,-3989.9808,90.9899,9.0101,-0.2245,-0.0044,-0.3626,-0.0484,-11.6779,0
600841,上柴股份,1.55,3.29,14.7654,0.0725,2.205,2.0565,2.0592,0.259,98.1358,247.4138,6.4086,29.8967,231.8182,5.7336,1.3997,1.2513,51.0097,-346.8425,41.9333,58.0667,-0.1295,-0.0255,-3.8618,-0.044,-4.5614,0
600843,上工申贝,2.1,6.74,27.8575,0.0905,1.3432,1.3417,0.598,0.267,16.9544,5022.9352,3.5846,7.929,1889.1304,2.7806,1.6942,1.1091,44.3918,6425.0022,56.1404,43.8596,-0.0898,-0.0139,-1.2118,-0.0318,-4.2315,0
600845,宝信软件,5.11,21.27,36.6386,0.3428,1.6116,1.2426,0.4013,0.1716,43.4719,44.123,17.4264,12.7986,44.2149,17.3703,1.7612,1.2842,66.0975,-25174.5135,55.0708,44.9292,0.2303,0.0296,1.0642,0.0659,6.9026,1
600846,同济科技,2.17,7.63,14.1736,0.1082,1.4176,1.6858,0.1555,0.0948,-2.0278,-36.5001,-8.0816,-19.0713,-8.3333,8.3677,1.319,0.601,39.5775,-2055.5006,33.2376,66.7624,-0.365,-0.0317,-4.2541,-0.0474,-4.8573,0
600848,上海临港,2.59,30.72,54.366,0.1838,0.5983,5.5209,0.0311,0.0525,3.427,65.6082,9.0503,24.0976,80.0,7.6141,1.5724,0.4311,35.5031,573.878,39.1433,60.8567,-0.5575,-0.0152,-1.5742,-0.025,-4.2882,1
600850,电科数字,2.46,4.39,17.3108,0.1616,3.6798,1.7198,0.3993,0.1917,18.4753,22.6371,6.2328,31.3598,7.9439,6.4202,1.5089,0.852,31.919,-1065.778,34.2649,65.7351,-0.4573,-0.0829,-10.7479,-0.1261,-13.2189,0
600851,海欣股份,0.59,9.31,63.458,0.0196,0.2105,1.8343,0.786,0.3093,37.5339,140.7129,6.0209,7.1513,79.8165,6.4249,1.568,1.3273,65.2993,3274.8348,78.3896,21.6104,0.2967,0.0142,3.2207,0.0658,14.6234,1
600862,中航高科,5.13,23.93,35.3231,0.1702,0.711,0.8222,0.4429,0.2108,28.5499,27.7804,6.5523,5.3709,27.8195,5.8146,2.2491,1.6048,64.7711,-9661.1692,65.3607,34.6393,-0.2339,-0.0325,-0.9767,-0.0939,-10.4119,1
600863,内蒙华电,0.93,3.77,9.4015,0.0243,0.644,1.4179,9.0121,0.9322,12.0776,-81.3829,4.559,-4.4397,0.0,6.3734,0.4428,0.4016,5.7748,146.7167,43.4347,56.5653,0.1363,0.012,26.4799,0.0213,5.5292,0
600866,星湖科技,2.03,11.38,29.4417,0.0468,0.4114,2.2941,0.9139,0.4153,6.008,7.3839,9.732,13.4525,7.3394,9.732,1.4224,0.9912,44.2157,3179.667,69.1378,30.8622,0.0464,0.0057,0.408,0.0186,2.7216,0
600867,通化东宝,5.82,40.91,83.1725,0.1655,0.4045,1.6059,0.2676,0.3989,14.519,21.5114,10.8987,5.0542,21.4286,10.964,7.1377,5.5263,193.1609,-18671.9277,94.3905,5.6095,0.4512,0.0606,1.1028,1.0795,120.2925,0
600872,中炬高新,3.65,13.85,38.9441,0.2196,1.5855,38.6542,0.452,0.2863,9.5142,-16.375,15.8679,21.4682,-15.141,15.2951,2.3569,1.4939,21.0352,5372.7331,70.9175,29.0825,0.184,0.0318,1.2437,0.1094,11.5927,0
600873,梅花生物,4.29,7.69,16.4671,0.1317,1.7123,14.7103,1.7479,0.9081,33.558,66.9402,3.5483,2.7401,62.5,3.6759,1.2838,0.6876,19.5528,1276.8822,50.5555,49.4445,-0.0657,-0.0181,-0.8406,-0.0366,-7.2945,1
600874,创业环保,2.45,18.94,34.6325,0.1161,0.6132,0.4107,30.7327,0.2011,22.1991,29.2208,6.402,12.1629,27.4725,7.1911,1.3929,1.3873,68.8009,376.4767,37.5425,62.4575,0.0474,0.002,0.2375,0.0032,1.1759,0
600875,东方电气,2.0,5.95,18.4205,0.2028,3.4048,1.3544,0.5531,0.1503,34.1751,61.8597,6.6727,9.3749,59.8425,5.688,1.3103,1.0188,45.3848,-1607.2162,35.6163,64.3837,-0.3497,-0.0385,-5.4259,-0.0598,-6.8863,0
600876,洛阳玻璃,7.96,17.71,42.1663,0.2565,1.448,1.4456,1.3422,0.3814,96.7697,1109.8485,36.7901,8.6029,4480.3571,35.7063,0.6839,0.5513,19.6091,810.5909,33.1914,66.8086,0.047,0.0063,0.2385,0.0095,1.1591,0
600877,声光电科,0.55,3.99,37.0876,0.0027,0.069,0.4454,0.2315,0.0978,38.8369,-46.0059,24.6471,29.0055,-65.8537,23.9185,2.6997,1.8841,55.2589,-2664.6656,65.9804,34.0196,-1.215,-0.1067,-18.073,-0.3136,-33.0555,1
600879,航天电子,1.0,4.43,22.3281,0.0471,1.0622,0.4374,0.1918,0.1153,36.3478,228.8525,3.9353,8.6591,261.5385,3.1503,1.4792,0.7635,6.7491,449.519,44.6055,55.3945,-0.213,-0.0202,-4.474,-0.0365,-3.6886,0
600880,博瑞传播,0.52,12.58,38.4897,0.0142,0.1128,0.6566,5.2379,0.1099,44.529,51.1721,3.4867,9.0531,0.0,2.4255,3.2787,3.2157,233.1381,-1089.7909,87.5705,12.4295,-0.1897,-0.0067,-1.4059,-0.0538,-7.043,0
600882,妙可蓝多,2.07,3.36,38.6758,0.0771,2.2896,9.781,2.0015,0.8026,140.5803,297.6877,9.3118,16.5972,212.5,9.3553,1.2682,0.936,55.9018,1747.6729,55.0875,44.9125,0.0033,0.0009,0.0788,0.0021,0.3383,1
600882,妙可蓝多,2.07,3.36,38.6758,0.0771,2.2896,9.781,2.0015,0.8026,140.5803,297.6877,9.3118,16.5972,212.5,9.3553,1.2682,0.936,55.9018,1747.6729,55.0875,44.9125,0.0033,0.0009,0.0788,0.0021,0.3383,1
600883,博闻科技,1.66,390.25,-14.1999,0.0496,0.0127,28.6347,0.3002,0.0086,-22.3208,208.8503,4.9296,4.5758,208.0745,4.9296,32.9319,31.926,1006.3157,-2471.5769,95.3281,4.6719,-0.8059,-0.0033,-0.2065,-0.0702,-22.6276,0
600885,宏发股份,4.2,9.72,36.029,0.3105,3.1948,0.9794,1.0101,0.3823,65.3114,62.7948,10.3049,6.1908,63.1579,8.6146,2.454,1.8578,26.8419,1760.7039,67.3338,32.6662,-0.0263,-0.0057,-0.1978,-0.0173,-2.4389,1
600886,国投电力,2.53,13.26,40.3613,0.175,1.3198,1.2643,5.3547,0.4477,21.2167,-3.2423,10.9756,4.2998,-21.2179,14.8031,0.5819,0.5505,26.7062,362.6859,36.6691,63.3309,0.4286,0.0172,1.8521,0.0271,11.3287,0
600887,伊利股份,8.47,10.38,37.711,0.4653,4.4814,15.7998,2.1512,0.8491,32.6825,145.3654,26.861,19.4506,147.3684,24.3782,0.8322,0.6408,44.0407,-13611.7201,40.8742,59.1258,0.0412,0.0134,0.3968,0.0226,2.6058,0
600888,新疆众和,2.98,7.98,12.215,0.1413,1.7693,3.5999,1.1778,0.3689,97.2625,126.8363,5.6611,0.1586,131.0178,5.7603,1.7457,1.2764,49.7629,369.242,41.9731,58.0269,0.0534,0.0082,0.6656,0.0141,3.3937,0
600892,大晟文化,1.43,7.63,94.6225,0.0069,0.0908,2.1486,0.0709,0.2043,-15.1962,-79.3901,3.2182,-11.9685,-80.0,-2.7348,1.1117,0.9333,55.9915,407.6629,53.2926,46.7074,0.0595,0.0053,0.5965,0.0113,1.3987,0
600893,航发动力,0.09,0.91,15.338,0.0129,1.4038,0.4072,0.1522,0.0961,8.4065,-52.2423,3.0433,4.2739,-73.8903,25.5934,1.3779,0.5781,15.5101,371.2291,57.7192,42.2808,-0.7389,-0.0423,-60.2659,-0.1,-9.6633,1
600894,广日股份,0.37,2.09,11.0333,0.0357,1.7069,1.1252,1.1251,0.2391,34.1184,-21.6272,7.571,12.5565,-23.5546,7.7042,2.0231,1.6392,74.6725,-411.2564,73.4693,26.5307,-0.1028,-0.0133,-5.0995,-0.0501,-5.1375,0
600897,厦门空港,1.24,14.7,24.7948,0.1586,1.0789,1.3464,618.643,0.208,36.2461,1344.9618,2.0218,5.9269,1455.8824,1.5478,2.3683,2.3677,49.0017,24434.8113,84.9419,15.0581,0.0924,0.0062,0.5504,0.0414,4.5206,0
600900,长江电力,1.63,32.34,43.2391,0.1261,0.39,2.5262,17.3987,0.7078,5.7964,27.2485,16.6926,10.3263,21.2296,15.444,0.1304,0.1267,7.0605,395.1015,54.2649,45.7351,0.3725,0.0101,1.1319,0.0221,4.1487,0
600903,贵州燃气,0.63,1.23,11.988,0.0153,1.2435,1.4809,3.3607,0.643,43.132,-2.4933,9.9361,1.2535,0.0,3.1306,0.485,0.4018,11.8548,155.6172,38.2214,61.7786,-0.087,-0.0136,-6.2447,-0.022,-2.7563,0
600905,三峡能源,3.44,39.21,64.5077,0.5494,1.4013,0.2901,16.9965,0.1601,43.0816,51.39,12.3258,50.1614,-100.0,9.8958,0.9076,0.9049,20.0196,373.2082,31.0183,68.9817,0.5025,0.0123,1.1918,0.0178,6.5759,0
600917,重庆燃气,2.07,4.72,9.114,0.0602,1.2736,10.0612,22.8048,0.8155,35.175,86.5936,5.4005,4.6869,76.4706,6.7281,0.9032,0.8729,59.9882,-769.7716,52.415,47.585,0.0843,0.018,1.7785,0.0378,5.9627,0
600929,雪天盐业,1.72,8.7,33.1786,0.052,0.5977,4.6564,1.6976,0.3912,24.6837,14.2008,9.5883,16.1034,4.0,9.9182,1.4593,1.2243,58.2325,2092.508,63.9281,36.0719,0.0959,0.0116,1.0422,0.032,5.7237,1
600933,爱柯迪,2.39,13.42,29.4094,0.1251,0.9317,1.0319,1.0751,0.2309,31.1647,10.1024,8.6012,9.1167,18.1818,7.8091,4.3445,3.6295,222.3284,752.2063,76.5775,23.4225,0.0477,0.0064,0.3505,0.0274,4.6528,0
600959,江苏有线,0.33,4.29,26.6469,0.0145,0.3395,1.8486,1.1156,0.1979,3.4172,667.0557,0.4873,4.6517,1116.6667,0.3967,0.7681,0.6639,31.4425,-927.1076,66.195,33.805,0.0437,0.0022,0.816,0.0065,0.651,0
600961,株冶集团,31.3,1.41,3.6072,0.1087,7.6893,16.3015,4.2944,1.9092,18.5016,48.2468,13.4834,-20.3179,75.0,75.9799,0.6256,0.3891,8.4983,344.4567,14.0546,85.9454,0.0158,0.011,0.8882,0.0128,1.807,0
600962,国投中鲁,-0.19,-0.44,12.8821,-0.0052,1.1797,0.8974,0.323,0.215,18.4362,-36.9544,-14.7424,-1.0977,-235.8974,-15.3586,1.0742,0.4694,9.8933,121.9878,39.4289,60.5711,0.6911,0.1011,128.6683,0.1669,17.8892,1
600963,岳阳林纸,1.91,8.5,21.1032,0.0925,1.0876,3.0714,0.2839,0.2016,55.7893,91.845,4.5198,4.3059,45.3125,4.5266,1.8453,0.8099,14.9442,2069.498,54.4889,45.5111,0.015,0.0018,0.1753,0.004,0.5496,1
600966,博汇纸业,11.75,19.99,33.4204,0.6063,3.0315,7.1368,1.4135,0.5551,55.4869,337.243,26.4133,8.7383,337.1305,26.4133,0.7165,0.5135,28.997,3277.0441,32.937,67.063,0.4635,0.0897,2.3177,0.1338,16.4868,0
600967,内蒙一机,1.78,9.24,12.6357,0.1045,1.1314,3.3973,0.4235,0.0746,2.3188,22.8415,5.9727,21.7588,19.5402,6.2098,1.2879,1.0906,73.8816,-180.5946,32.9801,67.0199,0.1581,0.01,1.7081,0.0149,1.518,1
600968,海油发展,1.1,3.34,10.0446,0.0215,0.6442,0.8207,8.3096,0.4096,9.5912,69.1523,6.7409,5.8715,72.0,5.8894,1.6938,1.5991,40.658,18547.2433,68.0816,31.9184,0.0155,0.0034,0.4213,0.0106,1.165,0
600969,郴电国际,0.35,1.55,13.7266,0.0346,2.227,3.861,11.2764,0.3216,16.3859,12.5331,2.5284,10.8546,32.4427,2.2023,0.7938,0.7739,51.6021,255.8439,26.3831,73.6169,0.1877,0.0105,6.5206,0.0143,4.5325,0
600970,中材国际,2.73,5.58,15.6819,0.1737,3.1133,1.5913,1.8617,0.2365,41.3012,93.1537,6.9324,0.3858,70.0,7.1801,1.1445,1.0159,35.1889,794.0002,34.0304,65.9696,-0.2654,-0.0425,-4.7949,-0.0644,-7.2783,0
600970,中材国际,2.73,5.58,15.6819,0.1737,3.1133,1.5913,1.8617,0.2365,41.3012,93.1537,6.9324,0.3858,70.0,7.1801,1.1445,1.0159,35.1889,794.0002,34.0304,65.9696,-0.2654,-0.0425,-4.7949,-0.0644,-7.2783,0
600971,恒源煤电,2.59,15.86,38.8384,0.2067,1.3028,9.9727,3.1437,0.1918,27.0712,24.0677,6.0445,2.4871,24.1441,6.1337,1.6975,1.635,120.4087,2175.7138,59.1432,40.8568,0.2322,0.0222,1.4572,0.0544,7.4294,0
600973,宝胜股份,2.05,1.07,6.7082,0.0699,6.5287,2.2236,3.1261,0.638,39.0228,136.0434,10.5664,11.4875,118.75,13.2342,1.1165,0.8851,25.1695,244.5098,26.2914,73.7086,-0.1507,-0.0632,-11.4631,-0.0857,-10.2114,0
600975,新五丰,2.98,9.57,19.398,0.0666,0.6961,14.7492,0.4898,0.357,6.5232,-57.7456,16.2542,82.8554,-53.3333,15.3483,1.5221,0.6565,41.6832,469.8883,45.7856,54.2144,-0.3822,-0.0514,-4.0731,-0.0948,-18.9372,0
600976,健民集团,5.22,8.37,46.7213,0.4591,5.4849,2.0431,2.167,0.5365,91.0601,272.0684,10.4889,28.6635,283.3333,10.5407,1.3745,1.2181,10.5483,24526.8275,52.8798,47.1202,0.0466,0.0153,0.555,0.0325,3.3217,1
600979,广安爱众,0.55,4.18,23.1274,0.0181,0.4335,2.0246,2.7046,0.3518,4.8547,23.0821,3.831,4.5977,0.0,4.3916,0.9132,0.8147,48.0191,216.2071,46.1386,53.8614,0.1529,0.0089,4.1602,0.0165,4.4161,0
600980,北矿科技,1.92,8.67,24.219,0.0854,0.9843,1.0908,0.6322,0.2303,21.6674,47.3671,7.4711,10.1328,48.0903,7.6093,2.9226,2.0934,91.6597,-1460.7761,72.6834,27.3166,0.0596,0.0095,0.6903,0.0349,3.926,0
600982,宁波能源,1.23,4.62,16.5834,0.0395,0.8553,4.9484,6.2117,0.3531,54.7187,63.6585,6.7606,16.9631,80.8889,5.0803,1.0754,1.042,65.1107,684.9941,51.3026,48.6974,0.1695,0.0205,2.8262,0.0421,5.7268,0
600985,淮北矿业,5.16,9.46,24.5316,0.5365,5.6656,6.9737,5.736,0.9019,-12.6538,58.5288,18.0961,4.693,44.7368,14.9253,0.5179,0.4533,10.8021,860.7775,40.1957,59.8043,0.0782,0.0145,0.7557,0.0242,3.5294,0
600986,浙文互联,1.29,1.69,6.3338,0.036,2.1259,0.8306,5.6946,0.5216,24.5298,178.5824,3.7051,-4.3523,300.0,3.5885,1.7286,1.6133,25.4186,1068.6324,54.532,45.468,-0.1166,-0.0472,-6.6848,-0.1037,-10.5787,1
600987,航民股份,1.9,4.26,8.5202,0.0928,2.1779,10.2359,1.6737,0.4699,120.5218,32.2936,7.6435,4.1522,28.5714,7.9146,3.8862,2.9007,143.8935,-2080.5801,79.7456,20.2544,0.0413,0.0133,0.8645,0.0655,7.4531,0
600988,赤峰黄金,4.64,22.09,44.8393,0.1013,0.4587,103.822,0.4663,0.2372,-37.4383,847.4694,4.5287,-14.3274,900.0,4.314,3.1981,2.0415,155.0947,4623.3705,59.9571,40.0429,0.0311,0.0036,0.1312,0.0089,2.6548,1
600989,宝丰能源,6.29,34.7,51.4121,0.2356,0.6789,259.8422,3.0449,0.935,37.9403,110.254,13.6645,12.4526,118.1818,13.6645,0.9738,0.8416,68.9882,2102.1804,67.1735,32.8265,0.3367,0.041,0.9702,0.125,28.2131,0
600993,马应龙,3.96,13.61,37.0527,0.272,1.9973,5.9337,1.9587,0.2733,156.8709,13.966,11.868,16.1802,8.0,10.9713,4.2308,3.8523,166.2567,-1553.4327,76.5802,23.4198,-0.1394,-0.03,-1.0159,-0.1281,-15.9242,1
600995,文山电力,4.33,19.3,23.93,0.2041,1.0572,2.4734,34.9251,1.0039,11.86,3.9289,-1.1834,9.0648,0.0,-1.1834,0.8253,0.8059,36.7462,16316.0666,72.5502,27.4498,0.2914,0.0475,1.5092,0.1729,20.8108,0
600997,开滦股份,4.76,10.38,23.2046,0.3817,3.6771,3.1953,4.2547,0.4168,25.6176,107.4631,8.5232,12.9882,90.0,9.1231,1.6752,1.5462,87.2881,1197.7803,52.458,47.542,0.1244,0.0254,0.9766,0.0534,8.2858,1
600998,九州通,3.36,2.32,7.8042,0.4055,17.413,1.186,1.9976,0.4918,20.0782,28.8135,22.0346,14.4978,25.0,23.6731,1.2498,0.9616,22.4356,430.1602,32.039,67.961,-0.0742,-0.0294,-3.0637,-0.0433,-4.5484,0
